"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"10863","2241","10833","9494","1073758272","0","0","0","0","0","83","Obelisk of the Moon","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10864","2241","10833","9495","1073758272","0","0","0","0","0","83","Temple of Uldum","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10865","2241","10833","9496","1073758272","0","0","570","0","0","83","Oasis of Vir'sar","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10866","2241","10833","9497","1073758272","0","0","0","0","0","83","Ruins of Khintaset","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10867","2241","10833","9498","1073758272","0","0","0","0","0","83","Sullah's Sideshow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10868","2241","10833","9499","1073758272","0","0","0","0","0","83","Maker's Ascent","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10869","2241","10833","9500","1073758272","0","0","0","0","0","84","Neferset City Outskirts","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10870","2241","10833","9501","1073758272","0","0","0","0","0","84","Pilgrim's Precipice","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10871","2241","10833","9502","1073758272","0","0","0","0","0","84","Mount Akher","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10872","2241","10833","9503","1073758272","0","0","0","0","0","84","Tombs of the Precursors","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10873","2241","10833","9504","1073758272","0","0","0","0","0","83","Arsad Trade Post","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10874","2241","10833","9505","1073758272","0","0","0","0","0","84","Keset Pass","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10876","2241","10833","9507","1073758272","0","0","0","0","0","83","Surveyors' Outpost","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10877","2241","10833","9508","1073758272","0","0","0","0","0","83","Tomb of the Sun King","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10878","2241","10833","9509","1073758272","0","0","581","0","0","83","Vir'naal Oasis","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10879","2241","10833","9510","1073758272","0","0","581","0","0","83","Vir'naal Lake","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10880","2241","10833","9511","1073758272","0","0","581","0","0","83","Vir'naal River Delta","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10881","2241","10833","9512","1073758272","0","0","0","0","0","81","Bluff of the South Wind","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10882","2241","10833","9513","1073758272","0","0","0","0","0","83","Halls of Origination","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10883","2241","10833","9514","1073758272","0","0","0","905","810","83","Chamber of the Sun","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10884","2241","10833","9515","1073758272","0","0","0","0","0","83","Chamber of the Moon","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10885","2241","10833","9516","1073758272","0","0","0","0","0","83","Chamber of the Stars","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10886","2245","0","9517","65536","82","0","1105","2379","0","-1","Deepwind Gorge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"10887","2246","0","9518","64","0","0","0","0","0","0","Solesa naksu [DNT]","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10920","870","0","9551","64","0","0","918","0","0","0","The Veiled Stair","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10957","870","6138","9588","1073741888","0","0","928","1244","0","90","Terrace of Gurthan","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10958","870","6138","9589","1073741888","0","0","928","1243","1056","90","The Horrid March","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"10959","870","10920","9590","1073741888","85","0","997","1256","0","87","Gate of Endless Spring","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"10960","870","10920","9591","1073741888","84","0","918","1258","1060","0","The Secret Aerie","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"10961","870","10920","9592","1075839040","85","0","997","1255","1059","87","Tavern in the Mists","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"10962","870","10920","9593","1073741888","84","0","997","1255","1059","87","Path of a Hundred Steps","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"10963","870","10920","9594","1073741888","85","0","997","1256","0","87","The Spring Road","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"10964","870","10920","9595","1073741888","85","0","997","1255","0","87","Mason's Folly","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"10968","870","6138","9599","1073741888","0","0","928","1245","0","0","Forgotten Mire","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10969","870","6138","9600","1073741888","0","0","928","1243","0","90","The Thundering Run","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"10978","2222","10413","9609","1140867136","82","0","2184","0","0","0","The Banewood","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10979","2222","10413","9610","1140867136","0","0","0","2433","0","0","Darkhaven","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10980","2222","10413","9611","1140867136","82","0","2334","2435","0","0","Castle Nathria","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10981","2222","10413","9612","1140867136","0","0","0","0","0","0","Catacombs of Regret","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10982","2222","10413","9613","1140867136","82","0","2184","2432","0","0","Pridefall Hamlet","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10983","2222","10413","9614","1140867136","0","0","0","0","0","0","Wanecrypt Hill","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10984","2222","10413","9615","1140867136","0","0","0","2435","0","0","Court of the Harvesters","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10985","2222","10413","9616","1140867136","97","0","2208","2439","0","0","Ember Ward","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10986","2222","10413","9617","1142964288","97","0","2208","2437","0","0","Sinfall","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10987","2222","10413","9618","1140867136","97","0","2208","2439","0","0","The Shrouded Asylum","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10988","2222","10413","9619","1142964288","97","0","2208","2439","0","0","Sanctuary of the Mad","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10989","2222","10413","9620","1140867136","0","0","0","2435","0","0","Dominance Keep","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10990","2222","10413","9621","1140867136","0","0","0","2434","0","0","Menagerie of the Master","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10991","1643","10290","9622","1073741952","0","0","0","0","0","0","Bloody Grotto","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10992","2241","10833","9623","1073758272","0","0","0","0","0","0","Scorpidsting's Schooner","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10993","2241","10833","9624","1107312672","0","0","0","0","0","0","Sand Dweller's Refuge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"10994","2222","10413","9625","1140867136","0","0","0","2435","0","0","Charred Ramparts","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10995","2222","10413","9626","1140867136","0","0","0","2433","0","0","Halls of Atonement","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10996","2222","10413","9627","1140867136","0","0","0","0","0","0","Edge of Sin","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10997","2222","10413","9628","1140867136","0","0","0","2432","0","0","Archivam","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10998","2222","10413","9629","1140867136","0","0","0","2432","0","0","Crypt of the Forgotten","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"10999","2222","10413","9630","1140867136","0","0","0","2434","0","0","Grand Palisade","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11000","2222","10413","9631","1140867136","0","0","0","2434","0","0","Redelav District","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11001","2222","10413","9632","1140867136","85","0","2214","2434","0","0","Chalice District","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11002","2222","10413","9633","1142964288","0","0","0","2434","0","0","Old Gate","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11003","2222","10413","9634","1140867136","0","0","0","2435","0","0","Darkwall Tower","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11004","2222","10413","9635","1140867136","0","0","0","2435","0","0","Dominance Gate","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11005","1718","10052","9636","1073741888","0","0","0","0","0","0","Shassera's Lair","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11006","2222","10413","9637","1140867136","82","0","2184","0","0","0","Dredhollow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11007","2222","10413","9638","1140867136","82","0","2213","0","0","0","Stalker's Lodge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11008","1718","10052","9639","1073741888","0","0","0","2299","0","120","Wreck of the Hungry Riverbeast","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11009","1718","10052","9640","1073741888","0","0","0","2299","0","120","Wreck of the Old Blanchy","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11011","2175","10424","9642","1073741888","0","0","2226","0","0","0","Killclaw's Lair","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11012","2222","10534","9643","1155549280","0","0","0","2404","0","0","Elysian Hold","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11013","2222","10534","9644","1073758272","0","0","0","0","0","0","Vestibule of Eternity","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11014","2222","10534","9645","1073758272","0","0","0","2401","0","0","The Temple of Purity","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11015","2222","10413","9646","1140867136","82","0","2184","2432","0","0","Feeders' Thicket","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11016","2222","10413","9647","1140867136","82","0","2184","0","0","0","Decimated Crossroad","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11017","2222","10413","9648","1140867136","0","0","0","2432","0","0","Witherfall Ruin","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11018","2222","10413","9649","1140867136","0","0","0","2432","0","0","Wildwall","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11019","2222","10413","9650","1140867136","82","0","2184","0","0","0","Dredgewood","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11020","2222","10413","9651","1140867136","0","0","0","2433","0","0","Caretaker's Manor","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11021","2222","10413","9652","1140867136","0","0","0","2432","0","0","Stonevigil Overlook","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11023","1718","10052","9654","1073758208","0","0","0","0","0","0","Mrgl's Bar and Gill","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11024","870","0","9655","64","86","0","916","1121","0","0","The Jade Forest","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11025","870","0","9656","16448","86","0","918","1173","1030","0","Valley of the Four Winds","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11026","870","0","9657","64","83","0","902","1267","0","0","Kun-Lai Summit","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11027","870","0","9658","64","83","0","1033","1116","0","0","Townlong Steppes","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11028","870","11024","9659","1073741888","85","0","0","0","0","85","Serenity Falls","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11029","870","11024","9660","1073741888","0","0","0","0","0","85","Path of Enlightenment","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11030","870","11024","9661","1073741888","0","0","0","0","0","85","Exclamation Point","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11031","870","11024","9662","1073741888","0","0","0","1107","0","85","Camp Nooka Nooka","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11032","870","11024","9663","1073741888","0","0","0","0","0","85","Spire of Solitude","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11033","870","11024","9664","1073741888","84","0","0","0","0","85","Lake Kittitata","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11034","870","11024","9665","1073741888","0","0","0","0","0","85","Circle of Scale","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11035","870","11025","9666","1073741888","0","0","0","0","0","86","Thunderfoot Fields","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11036","870","11025","9667","1073741888","0","0","0","1113","0","86","Thunderfoot Ranch","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11037","870","11025","9668","1073741888","0","0","0","1113","0","86","Thunderfoot Farm","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11038","870","11024","9669","1073741888","0","0","0","0","0","85","Tigers' Wood","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11039","870","11025","9670","1073741888","0","0","0","0","0","86","Grassy Cline","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11040","870","11025","9671","1073741888","0","0","0","0","0","86","Shang's Stead","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11041","870","11024","9672","1073741888","0","0","0","1107","0","85","Grookin Hill","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11042","870","11024","9673","1073741888","0","0","0","1107","0","85","Dookin' Grounds","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11043","870","11024","9674","1073741888","0","0","0","0","0","85","Scenic Overlook","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11044","870","11024","9675","1073741888","0","0","0","0","0","85","Murky Bank","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11045","870","11025","9676","1073741888","0","0","0","1177","0","86","Mudmug's Place","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11046","870","11025","9677","1073741888","0","0","0","0","0","86","Sunsoaked Meadow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11047","870","11024","9678","1073741888","0","0","0","0","0","85","Slicky Stream","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11048","870","11025","9679","1073741888","86","0","1054","1174","0","86","Paoquan Hollow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11049","870","11025","9680","1073741888","0","0","0","1175","0","86","Singing Marshes","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11050","870","11025","9681","1073741888","0","0","0","1175","0","86","Pools of Purity","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11051","870","11025","9682","1073741888","0","0","0","1167","0","86","New Cifera","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11052","870","11025","9683","1073741888","0","0","0","1175","0","86","Gilded Fan","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11053","870","11025","9684","1073741888","0","0","0","1113","0","86","The Heartland","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11054","870","0","9685","64","0","0","918","0","0","0","The Veiled Stair","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11055","870","11025","9686","1073741888","0","0","0","0","0","86","Huangtze Falls","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11056","1795","9105","9687","1075839040","0","0","0","0","0","90","Mistfall Village","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11057","1795","9105","9688","1073741888","0","0","0","1232","0","90","Ruins of Guo-Lai","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11058","1795","9105","9689","1073741888","0","0","0","0","0","90","The Golden Stair","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11059","1795","9105","9690","1073741888","0","0","0","1389","0","90","Whitepetal Lake","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11060","1795","9105","9691","1073741888","0","0","0","1234","0","90","Setting Sun Garrison","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11061","1795","9105","9692","1075839040","0","0","0","1388","0","90","The Golden Pagoda","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11062","1795","9105","9693","1073741888","0","0","0","0","0","90","Tu Shen Burial Ground","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11063","1795","9105","9694","1073741888","0","0","0","1231","0","90","Ruins Rise","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11064","1795","9105","9695","1073741888","0","0","0","0","0","90","Winterbough Glade","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11065","1795","9105","9696","1073741888","0","0","0","0","0","90","The Five Sisters","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11079","1795","9105","9710","2097480","0","0","922","1221","0","90","Shrine of Seven Stars","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11080","1795","9105","9711","1073741888","0","0","0","1389","0","0","Mogu'shan Palace","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11081","1795","9105","9712","1073741888","0","0","0","0","0","0","Jin Yang Road","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11082","1795","9105","9713","1073741888","0","0","0","1389","0","0","The Summer Fields","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11083","1795","9105","9714","1073741888","0","0","0","1218","0","0","Ancestral Rise","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11099","1795","9105","9730","1073741888","0","0","0","1306","0","0","Gate of the Setting Sun","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"11106","1795","9105","9737","1073741888","0","0","0","1389","0","0","The Emperor's Approach","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11108","1795","9105","9739","1073741888","0","0","0","0","0","90","Autumnshade Ridge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11109","1795","9105","9740","1073741888","0","0","0","0","0","90","Sunblossom Hill","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11110","1795","9105","9741","69206344","0","0","922","1399","0","90","Shrine of Two Moons","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11111","1795","9105","9742","1073741888","85","0","1102","1388","0","0","Big Blossom Excavation","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11356","2224","0","9987","64","0","0","0","0","0","0","Continent","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11375","1718","10052","10000","1073741888","0","0","2147","0","0","120","The Eternal Palace","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11377","2222","10534","10001","1073758272","0","0","0","2403","0","0","Aspirant's Crucible","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11378","2222","10534","10002","1073758272","0","0","0","2410","1542","0","The Eonian Archives","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11379","2222","10534","10003","1073758272","0","0","0","2405","0","0","Citadel of Loyalty","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11380","2222","10534","10004","1073758272","0","0","2345","2409","0","0","Temple of Courage","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11381","2222","10534","10005","1155549280","0","0","0","2407","0","0","Hero's Rest","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11382","1","0","10006","1088","0","0","0","0","0","0","8.2.5 War Campaign","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11383","1718","10052","10007","1073741888","0","0","0","0","0","120","The Royal Approach","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11384","994","0","10008","4096","0","0","0","1134","0","-1","Mogu'shan Palace","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11385","1718","10052","10009","1073741888","0","0","0","0","0","120","Gorm's Den","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11386","1","1637","10010","1075856696","0","0","569","0","0","0","Pathfinder's Den","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11387","2097","10225","10011","1342177280","0","0","1924","0","0","0","Bondo's Yard","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"11388","2097","10225","10012","1342177280","0","0","1924","2293","0","0","Scrapbone Den","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"11389","2097","10225","10013","1342177280","0","0","1924","0","0","0","The Outflow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"11390","2097","10225","10014","1342177280","0","0","1924","0","0","0","Junkwatt Depot","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"11391","2097","10225","10015","1342177280","0","0","1924","2293","0","0","Rustbolt","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"11392","2097","10225","10016","1342177280","0","0","1924","0","0","0","Crashcog Circuit","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"11393","2097","10225","10017","1342177280","0","0","1924","0","0","0","Crumbling Cavern","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"11394","1718","10052","10018","1077936192","0","0","0","0","0","120","Ekka's Hideaway","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11395","1008","0","10019","20480","0","0","0","1138","1003","-1","Mogu'shan Vaults","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11396","1718","10052","10020","1073741888","0","0","2140","0","0","120","Coral Grove","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11397","2233","0","10021","268505088","0","0","0","0","0","0","Temple of the Jade Serpent","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11398","1643","8567","10022","1073741888","0","0","0","0","0","0","TravisTestTerrain","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11399","1718","10052","10023","1073741888","0","0","0","0","0","120","Maedin's Challenge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11400","2222","0","10024","67129345","97","0","2211","0","0","0","The Maw","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.4","0"
"11401","2237","11403","10025","1073758272","0","0","0","0","0","0","The Dranosh'ar Blockade","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11402","2237","0","10026","16744","0","0","25","0","0","0","Orgrimmar","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11403","2237","0","10027","16448","0","0","569","0","0","0","Durotar","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11404","1795","9105","10028","1119895552","0","0","0","1147","0","0","The Golden Rose","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11405","1795","9105","10029","64","0","0","0","1138","0","90","Guo-Lai Halls","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"11406","1795","11405","10030","1073741888","0","0","0","0","0","90","The Hall of the Serpent","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11407","1795","11405","10031","1073741888","0","0","0","0","0","90","The Hall of Statues","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11408","1795","11405","10032","1073741888","0","0","0","0","0","90","The Hall of Tiles","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11409","1795","11405","10033","1073741888","0","0","0","0","0","90","Guo-Lai Ritual Chamber","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11410","1795","11405","10034","1073741888","0","0","0","0","0","90","Guo-Lai Vault","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11411","2222","10534","10035","1073758272","0","0","0","0","0","0","Temple of Humility","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11412","2222","10534","10036","1073758272","0","0","0","2401","0","0","The Eternal Forge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11413","2222","10534","10037","1073758272","0","0","0","2407","0","0","Seat of Eternal Hymns","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11414","1718","10052","10038","1073741888","0","0","0","0","0","120","Exile Overlook","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11415","1718","10052","10039","1073741888","0","0","0","0","0","120","Guardian Spring","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"11416","1718","10052","10040","1073741888","0","0","0","0","0","120","Roiling Vortex","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
